# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:a                      3:proper time [Gyr]      4:conf. time [Mpc]       5:H [1/Mpc]              6:comov. dist.           7:ang.diam.dist.         8:lum. dist.             9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)number_ncdm[0]     14:(.)rho_ncdm[0]        15:(.)p_ncdm[0]          16:(.)number_ncdm[1]     17:(.)rho_ncdm[1]        18:(.)p_ncdm[1]          19:(.)number_ncdm[2]     20:(.)rho_ncdm[2]        21:(.)p_ncdm[2]          22:(.)rho_lambda         23:(.)rho_ur             24:(.)rho_crit           25:(.)rho_tot            26:(.)p_tot              27:(.)p_tot_prime        28:gr.fac. D             29:gr.fac. f          
       1.144682529944e+00       4.662694762690e-01       5.297265197698e+00       1.040248633835e+04       4.379763647851e-04       3.746076050910e+03       1.746680918321e+03       8.034143862227e+03       1.121728457823e+03       5.821449420909e-11       2.450960767991e-08       1.314935512787e-07       1.979476179188e-12       2.823771217728e-11       1.301104883286e-13       1.979476179188e-12       2.782371725026e-11       1.320446899357e-13       1.979476179188e-12       6.334979604992e-13       4.467146431544e-12       3.456234893791e-08       8.474621020044e-14       1.918232961104e-07       1.918232961104e-07      -3.453818655616e-08      -1.979083317796e-14       5.716447294178e-01       8.926830333546e-01 
       1.129734077629e+00       4.695421886254e-01       5.349576236640e+00       1.043676393622e+04       4.342318943750e-04       3.711798453038e+03       1.742845969376e+03       7.905143654724e+03       1.122838457651e+03       5.660836247186e-11       2.400067507069e-08       1.287631380864e-07       1.938373115038e-12       2.843578163044e-11       1.256402398838e-13       1.938373115038e-12       2.801887898404e-11       1.275080280545e-13       1.938373115038e-12       6.334984313889e-13       4.343895105926e-12       3.456234893791e-08       8.240807122556e-14       1.885573380925e-07       1.885573380925e-07      -3.453885497103e-08      -1.921238794263e-14       5.752213867129e-01       8.908194085064e-01 
       1.114889572900e+00       4.728379262984e-01       5.402338366392e+00       1.047109614151e+04       4.305335737080e-04       3.677466247743e+03       1.738845514615e+03       7.777435022042e+03       1.123946356648e+03       5.504651841591e-11       2.350230214308e-08       1.260893773731e-07       1.898122885355e-12       2.863524550834e-11       1.213234896036e-13       1.898122885355e-12       2.821541469848e-11       1.231271428899e-13       1.898122885355e-12       6.334989089187e-13       4.224042372942e-12       3.456234893791e-08       8.013440439287e-14       1.853591580898e-07       1.853591580898e-07      -3.453950489397e-08      -1.865146738701e-14       5.788128791559e-01       8.889272832661e-01 
       1.100148291398e+00       4.761568523975e-01       5.455553729475e+00       1.050548190819e+04       4.268809550898e-04       3.643080481070e+03       1.734677734897e+03       7.651009247745e+03       1.125052122205e+03       5.352774121650e-11       2.301426985980e-08       1.234710940082e-07       1.858707799971e-12       2.883611368274e-11       1.171549690578e-13       1.858707799971e-12       2.841333412042e-11       1.188966878987e-13       1.858707799971e-12       6.334993931827e-13       4.107494547091e-12       3.456234893791e-08       7.792343247706e-14       1.822273498184e-07       1.822273498184e-07      -3.454013683683e-08      -1.810753101913e-14       5.824190894182e-01       8.870064164768e-01 
       1.085509513836e+00       4.794991312031e-01       5.509224433390e+00       1.053992016987e+04       4.232735949466e-04       3.608642219385e+03       1.730340809018e+03       7.525857680556e+03       1.126155721432e+03       5.205084369971e-11       2.253636372757e-08       1.209071372397e-07       1.820110535707e-12       2.903839609630e-11       1.131295905779e-13       1.820110535707e-12       2.861264704657e-11       1.148114999748e-13       1.820110535707e-12       6.334998842758e-13       3.994160525231e-12       3.456234893791e-08       7.577342724034e-14       1.791605361790e-07       1.791605361790e-07      -3.454075129726e-08      -1.758005512624e-14       5.860398957078e-01       8.850565717809e-01 
       1.070972525960e+00       4.828649281749e-01       5.563352549426e+00       1.057440983984e+04       4.197110537630e-04       3.574152549414e+03       1.725832914059e+03       7.401971733428e+03       1.127257121164e+03       5.061467141495e-11       2.206837370290e-08       1.183963801884e-07       1.782314128762e-12       2.924210276308e-11       1.092424410572e-13       1.782314128762e-12       2.881336334399e-11       1.108665931579e-13       1.782314128762e-12       6.335003822947e-13       3.883951715400e-12       3.456234893791e-08       7.368270808213e-14       1.761573686508e-07       1.761573686508e-07      -3.454134875912e-08      -1.706853225263e-14       5.896751717263e-01       8.830775178915e-01 
       1.056536618522e+00       4.862544099597e-01       5.617940111472e+00       1.060894981098e+04       4.161928960215e-04       3.539612578280e+03       1.721152225737e+03       7.279342882615e+03       1.128356287961e+03       4.921810173292e-11       2.161009409970e-08       1.159377193526e-07       1.745301967254e-12       2.944724376906e-11       1.054887759634e-13       1.745301967254e-12       2.901549295060e-11       1.070571525580e-13       1.745301967254e-12       6.335008873372e-13       3.776781967594e-12       3.456234893791e-08       7.164964072595e-14       1.732165266988e-07       1.732165266988e-07      -3.454192969289e-08      -1.657247069380e-14       5.933247866269e-01       8.810690288680e-01 
       1.042201087239e+00       4.896677444002e-01       5.672989114822e+00       1.064353895574e+04       4.127186901416e-04       3.505023433518e+03       1.716296918761e+03       7.157962666727e+03       1.129453188119e+03       4.786004296844e-11       2.116132349892e-08       1.135300741232e-07       1.709057783922e-12       2.965382927263e-11       1.018640135566e-13       1.709057783922e-12       2.921904587565e-11       1.033785284878e-13       1.709057783922e-12       6.335013995027e-13       3.672567506454e-12       3.456234893791e-08       6.967263594249e-14       1.703367171922e-07       1.703367171922e-07      -3.454249455600e-08      -1.609139400640e-14       5.969886049746e-01       8.790308843940e-01 
       1.027965232762e+00       4.931051005436e-01       5.728501514975e+00       1.067817612617e+04       4.092880084196e-04       3.470386263086e+03       1.711265167184e+03       7.037822685793e+03       1.130547787676e+03       4.653943352754e-11       2.072186466003e-08       1.111723863086e-07       1.673565648973e-12       2.986186950509e-11       9.836372930553e-14       1.673565648973e-12       2.942403220029e-11       9.982623079644e-14       1.673565648973e-12       6.335019188917e-13       3.571226865812e-12       3.456234893791e-08       6.775014830789e-14       1.675166738361e-07       1.675166738361e-07      -3.454304379320e-08      -1.562484053343e-14       6.006664867079e-01       8.769628700589e-01 
       1.013828360643e+00       4.965666486496e-01       5.784479226438e+00       1.071286015389e+04       4.059004269701e-04       3.435702235366e+03       1.706055144774e+03       6.918914600306e+03       1.131640052413e+03       4.525524107794e-11       2.029152443427e-08       1.088636196698e-07       1.638809963081e-12       3.007137477122e-11       9.498365049534e-14       1.638809963081e-12       2.963046207800e-11       9.639592339743e-14       1.638809963081e-12       6.335024456064e-13       3.472680825036e-12       3.456234893791e-08       6.588067499629e-14       1.647551566145e-07       1.647551566145e-07      -3.454357783693e-08      -1.517236294421e-14       6.043582871033e-01       8.748647776414e-01 
       9.997897813018e-01       5.000525601991e-01       5.840924121521e+00       1.074758985011e+04       4.025555256662e-04       3.400972539146e+03       1.700665025367e+03       6.801230130272e+03       1.132729947867e+03       4.400646174247e-11       1.987011367982e-08       1.066027594645e-07       1.604775450535e-12       3.028235544972e-11       9.171965101997e-14       1.604775450535e-12       2.983834573515e-11       9.308341898441e-14       1.604775450535e-12       6.335029797504e-13       3.376852347132e-12       3.456234893791e-08       6.406275460559e-14       1.620509512444e-07       1.620509512444e-07      -3.454409710766e-08      -1.473352778877e-14       6.080638567415e-01       8.727364053965e-01 
       9.858488099910e-01       5.035630079032e-01       5.897838029144e+00       1.078236400567e+04       3.992528880821e-04       3.366198383591e+03       1.695092983240e+03       6.684761054247e+03       1.133817439335e+03       4.279211931477e-11       1.945744717862e-08       1.043888120017e-07       1.571447152517e-12       3.049482199378e-11       8.856774635333e-14       1.571447152517e-12       3.004769347149e-11       8.988467392784e-14       1.571447152517e-12       6.335035214287e-13       3.283666518555e-12       3.456234893791e-08       6.229496601562e-14       1.594028686419e-07       1.594028686419e-07      -3.454460201421e-08      -1.430791506609e-14       6.117830414759e-01       8.705775583427e-01 
       9.720047667647e-01       5.070981657111e-01       5.955222733634e+00       1.081718139105e+04       3.959921014355e-04       3.331380998207e+03       1.689337193476e+03       6.569499208373e+03       1.134902491882e+03       4.161126449645e-11       1.905334355499e-08       1.022208042046e-07       1.538810420532e-12       3.070878493161e-11       8.552408869278e-14       1.538810420532e-12       3.025851566067e-11       8.679578334669e-14       1.538810420532e-12       6.335040707478e-13       3.193050490674e-12       3.456234893791e-08       6.057592727778e-14       1.568097443993e-07       1.568097443993e-07      -3.454509295408e-08      -1.389511780576e-14       6.155156824034e-01       8.683880485531e-01 
       9.582569764456e-01       5.106582088195e-01       6.013079973529e+00       1.085204075647e+04       3.927727565305e-04       3.296521632787e+03       1.683395832334e+03       6.455436485409e+03       1.135985070347e+03       4.046297415546e-11       1.865762519589e-08       1.000977831826e-07       1.506850909970e-12       3.092425486691e-11       8.258496226923e-14       1.506850909970e-12       3.047082275077e-11       8.381297634922e-14       1.506850909970e-12       6.335046278157e-13       3.104933422854e-12       3.456234893791e-08       5.890429453527e-14       1.542704382726e-07       1.542704382726e-07      -3.454557031374e-08      -1.349474166276e-14       6.192616158379e-01       8.661676954456e-01 
       9.446047685922e-01       5.142433136806e-01       6.071411440390e+00       1.088694083191e+04       3.895944477017e-04       3.261621557343e+03       1.677267077620e+03       6.342564833753e+03       1.137065139355e+03       3.934635060478e-11       1.827011817286e-08       9.801881581318e-08       1.475554573800e-12       3.114124247946e-11       7.974677881793e-14       1.475554573800e-12       3.068462526478e-11       8.093261143687e-14       1.475554573800e-12       6.335051927420e-13       3.019246427103e-12       3.456234893791e-08       5.727876097311e-14       1.517838336800e-07       1.517838336800e-07      -3.454603446897e-08      -1.310640452482e-14       6.230206732865e-01       8.639163260757e-01 
       9.310474774668e-01       5.178536580115e-01       6.130218777612e+00       1.092188032723e+04       3.864567727585e-04       3.226682062028e+03       1.670949109061e+03       6.230876256467e+03       1.138142663320e+03       3.826052090101e-11       1.789065216556e-08       9.598298833113e-08       1.444907656392e-12       3.135975852559e-11       7.700607320465e-14       1.444907656392e-12       3.089993380116e-11       7.815117206573e-14       1.444907656392e-12       6.335057656378e-13       2.935922514253e-12       3.456234893791e-08       5.569805579706e-14       1.493488372109e-07       1.493488372109e-07      -3.454648578517e-08      -1.272973613200e-14       6.267926814276e-01       8.616337754292e-01 
